rep,Generation,phylogenetic_diversity,diversity,ave_depth,mrca_depth,mean_pairwise_distance,min_pairwise_distance,max_pairwise_distance,variance_pairwise_distance,mean_evolutionary_distinctiveness,min_evolutionary_distinctiveness,max_evolutionary_distinctiveness,variance_evolutionary_distinctiveness,num_roots,num_active_taxa,num_total_orgs
001,15844,1243,6.35655,903.725,897,6.25747,1,19,12.431,56.3509,0.711956,195,826.42,1,303,3600,886
001,15965,1232,5.7656,910.828,902,10.0755,1,24,43.0002,50.2373,1.1019,157.083,745.196,1,272,3600,897
001,16143,1258,6.19689,921.115,912,8.13947,1,25,29.326,54.3817,0.838609,162.808,805.566,1,289,3600,902
001,16192,1233,5.98269,924.236,918,6.1308,1,16,7.65719,56.173,0.762768,153,712.625,1,270,3600,912
001,16252,1264,6.45657,927.107,920,8.29661,1,20,14.2588,54.8496,1.32332,178.038,823.121,1,297,3600,918
001,16312,1332,6.55893,930.261,923,9.86828,1,22,16.7334,55.9393,1.28146,201,1094.3,1,344,3600,920
001,16314,1326,6.62327,930.356,924,9.93054,1,21,16.7419,55.6959,1.19345,172.056,944.091,1,340,3600,923
001,16435,1255,5.91605,937.395,929,9.03499,1,18,11.8808,51.9059,1.02249,212,825.206,1,279,3600,924
001,16445,1252,5.9778,937.782,932,9.25803,1,16,14.4537,54.173,1.42379,148.09,671.609,1,272,3600,929
001,16541,1300,6.29585,942.058,933,12.3272,1,27,38.1639,59.5811,1.54542,175.33,895.463,1,299,3600,932
001,16625,1280,6.3037,949.755,937,6.66759,1,25,7.36948,51.3168,0.843537,248,814.374,1,295,3600,933
001,16648,1293,6.28323,951.24,946,6.52791,1,16,8.21741,53.38,0.590909,143,781.067,1,302,3600,937
001,16714,1267,5.96512,955.888,949,6.65149,1,16,8.02796,50.4076,0.656876,144.068,597.045,1,270,3600,946
001,16735,1283,6.44026,956.806,951,7.10076,1,17,7.34798,50.7924,0.546892,120.124,643.475,1,294,3600,949
001,16741,1286,6.61078,957.133,952,7.20922,1,17,7.49772,51.1991,0.437288,126.01,728.413,1,299,3600,951
