rep,Generation,phylogenetic_diversity,diversity,ave_depth,mrca_depth,mean_pairwise_distance,min_pairwise_distance,max_pairwise_distance,variance_pairwise_distance,mean_evolutionary_distinctiveness,min_evolutionary_distinctiveness,max_evolutionary_distinctiveness,variance_evolutionary_distinctiveness,num_roots,num_active_taxa,num_total_orgs
002,22200,259,5.85605,20.8306,-1,11.6435,1,24,38.67,-1,-1,-1,0,5,84,3600
002,22300,260,5.85902,20.8525,-1,11.6835,1,25,41.2296,-1,-1,-1,0,5,84,3600
002,22400,264,5.96475,20.9847,-1,11.9327,1,24,43.4306,-1,-1,-1,0,5,88,3600
002,22500,264,5.93904,21.1178,-1,11.9818,1,24,40.9948,-1,-1,-1,0,5,86,3600
002,22600,267,6.01548,21.2467,-1,12.128,1,25,43.5238,-1,-1,-1,0,5,90,3600
002,22700,275,6.04263,21.3081,-1,11.561,1,25,43.377,-1,-1,-1,0,5,94,3600
002,22800,278,6.10015,21.3897,-1,11.7962,1,25,41.1996,-1,-1,-1,0,5,94,3600
002,22900,280,6.07228,21.5394,-1,12.719,1,26,42.794,-1,-1,-1,0,5,94,3600
002,23000,278,6.00434,21.6569,-1,12.1449,1,26,42.1544,-1,-1,-1,0,5,86,3600
002,23100,281,6.04385,21.7656,-1,12.2886,1,27,46.2166,-1,-1,-1,0,5,93,3600
002,23200,278,6.01184,21.8842,-1,11.8413,1,27,46.5984,-1,-1,-1,0,5,91,3600
002,23300,284,6.07769,21.9592,-1,12.1735,1,27,48.1246,-1,-1,-1,0,5,97,3600
002,23400,282,6.03591,22.075,-1,12.4,1,27,49.8096,-1,-1,-1,0,5,92,3600
002,23500,276,5.95328,22.1289,-1,12.4727,1,27,49.3749,-1,-1,-1,0,5,85,3600
002,23600,278,5.93002,22.2242,-1,13.2089,1,28,50.5151,-1,-1,-1,0,5,86,3600
002,23700,280,5.93592,22.3597,-1,13.7099,1,29,50.6108,-1,-1,-1,0,5,84,3600
002,23800,281,5.94098,22.4881,-1,12.9266,1,28,50.4061,-1,-1,-1,0,5,86,3600
002,23900,287,6.02671,22.6122,-1,13.0902,1,28,47.8221,-1,-1,-1,0,5,90,3600
002,24000,298,6.06455,22.7444,-1,13.3537,1,28,47.5392,-1,-1,-1,0,5,95,3600
002,24100,298,6.08593,22.8239,-1,13.0657,1,28,45.5447,-1,-1,-1,0,5,93,3600
002,24200,304,6.11179,22.8889,-1,12.7345,1,30,50.1308,-1,-1,-1,0,5,95,3600
002,24300,305,6.17986,23.0547,-1,12.514,1,31,50.2658,-1,-1,-1,0,5,99,3600
002,24400,307,6.21968,23.18,-1,12.7038,1,31,51.0236,-1,-1,-1,0,5,99,3600
002,24500,310,6.22539,23.2947,-1,13.2441,1,31,55.4555,-1,-1,-1,0,5,96,3600
002,24600,312,6.14413,23.3594,-1,13.7614,1,32,55.1253,-1,-1,-1,0,5,95,3600
002,24700,313,6.07514,23.4544,-1,14.0474,1,32,54.6049,-1,-1,-1,0,5,94,3600
002,24800,306,6.0631,23.5442,-1,13.1275,1,31,48.235,-1,-1,-1,0,5,88,3600
002,24900,311,6.08484,23.6647,-1,13.4247,1,33,55.6726,-1,-1,-1,0,5,92,3600
002,25000,312,6.13927,23.7672,-1,12.8444,1,31,51.2362,-1,-1,-1,0,5,93,3600
002,25100,309,6.10395,23.8567,-1,12.7096,1,31,48.9333,-1,-1,-1,0,5,89,3600
002,25200,309,5.98759,23.8936,-1,13.1279,1,33,52.2491,-1,-1,-1,0,5,85,3600
002,25300,314,5.94875,23.9311,-1,12.9603,1,31,51.6762,-1,-1,-1,0,5,89,3600
002,25400,321,6.01554,24.0603,-1,12.5919,1,31,52.0871,-1,-1,-1,0,5,90,3600
002,25500,316,5.95825,24.1878,-1,12.9467,1,33,56.2416,-1,-1,-1,0,5,93,3600
002,25600,328,6.04668,24.2978,-1,13.1839,1,33,56.5063,-1,-1,-1,0,5,101,3600
002,25700,317,6.01215,24.3622,-1,13.2994,1,32,53.8274,-1,-1,-1,0,5,89,3600
002,25800,311,5.99838,24.4867,-1,13.4429,1,33,55.9682,-1,-1,-1,0,5,87,3600
002,25900,301,5.96826,24.6111,-1,12.6117,1,33,53.5491,-1,-1,-1,0,5,84,3600
002,26000,316,6.03372,24.735,-1,13.4083,1,33,53.1887,-1,-1,-1,0,5,92,3600
002,26100,321,6.10127,24.8442,-1,13.7453,1,33,52.6742,-1,-1,-1,0,5,95,3600
002,26200,322,6.10119,24.9922,-1,14.1347,1,33,52.9709,-1,-1,-1,0,5,93,3600
002,26300,328,6.14294,25.0944,-1,13.9233,1,33,57.4467,-1,-1,-1,0,5,97,3600
002,26400,316,6.12675,25.1983,-1,13.8376,1,28,55.98,-1,-1,-1,0,5,96,3600
002,26500,316,6.17237,25.3261,-1,14.2026,1,28,57.6667,-1,-1,-1,0,5,97,3600
002,26600,324,6.12051,25.4233,-1,14.1716,1,28,57.4426,-1,-1,-1,0,5,102,3600
002,26700,315,6.09538,25.5489,-1,13.7284,1,27,55.8661,-1,-1,-1,0,5,90,3600
002,26800,319,6.12137,25.6367,-1,13.6894,1,27,58.0669,-1,-1,-1,0,5,95,3600
002,26900,311,6.14226,25.7542,-1,13.4252,1,28,59.1561,-1,-1,-1,0,5,92,3600
002,27000,319,6.19035,25.8408,-1,13.4344,1,29,66.1639,-1,-1,-1,0,5,98,3600
002,27100,325,6.29755,25.9986,-1,13.6423,1,28,59.888,-1,-1,-1,0,5,102,3600
002,27200,329,6.27059,26.0672,-1,13.8695,1,28,60.7777,-1,-1,-1,0,5,105,3600
002,27300,331,6.22375,26.1467,-1,14.1108,1,30,63.0766,-1,-1,-1,0,5,101,3600
002,27400,338,6.19684,26.2831,-1,13.7476,1,31,63.7108,-1,-1,-1,0,5,103,3600
002,27500,328,6.20112,26.3828,-1,14.6806,1,30,67.8498,-1,-1,-1,0,5,103,3600
002,27600,328,6.10909,26.4617,-1,14.4637,1,28,64.1034,-1,-1,-1,0,5,101,3600
002,27700,326,6.10926,26.6297,-1,13.6099,1,29,64.7406,-1,-1,-1,0,5,97,3600
002,27800,328,6.09715,26.7753,-1,14.2272,1,30,71.1398,-1,-1,-1,0,5,96,3600
002,27900,327,6.1195,26.9044,-1,14.3329,1,31,74.8742,-1,-1,-1,0,5,94,3600
002,28000,333,6.11931,27.0286,-1,14.2455,1,32,71.2561,-1,-1,-1,0,5,97,3600
002,28100,330,6.1291,27.1669,-1,14.1908,1,32,73.9916,-1,-1,-1,0,5,92,3600
002,28200,338,6.17211,27.2622,-1,13.7135,1,32,71.5014,-1,-1,-1,0,5,97,3600
002,28300,328,6.21673,27.3997,-1,13.7123,1,32,68.3359,-1,-1,-1,0,5,93,3600
002,28400,338,6.2011,27.5431,-1,14.0773,1,32,67.2259,-1,-1,-1,0,5,103,3600
002,28500,334,6.1652,27.6847,-1,13.6541,1,32,68.4288,-1,-1,-1,0,5,95,3600
002,28600,338,6.13687,27.7419,-1,14.1821,1,33,73.9147,-1,-1,-1,0,5,98,3600
002,28700,343,6.19461,27.8736,-1,13.94,1,33,72.6818,-1,-1,-1,0,5,101,3600
002,28800,341,6.109,27.9786,-1,14.6838,1,32,76.5293,-1,-1,-1,0,5,98,3600
002,28900,334,6.05653,28.0314,-1,14.968,1,31,78.6992,-1,-1,-1,0,5,90,3600
002,29000,345,6.12075,28.1675,-1,15.0832,1,31,75.4744,-1,-1,-1,0,5,94,3600
002,29100,350,6.17346,28.2714,-1,14.6729,1,32,80.3388,-1,-1,-1,0,5,98,3600
002,29200,356,6.17428,28.4058,-1,14.2256,1,31,70.6551,-1,-1,-1,0,5,103,3600
002,29300,349,6.12213,28.5664,-1,14.009,1,31,75.7974,-1,-1,-1,0,5,94,3600
002,29400,356,6.1252,28.6594,-1,14.854,1,32,85.746,-1,-1,-1,0,5,100,3600
002,29500,351,6.04564,28.7722,-1,14.2311,1,32,79.5334,-1,-1,-1,0,5,93,3600
002,29600,350,5.95834,28.9294,-1,14.6686,1,32,83.2346,-1,-1,-1,0,5,85,3600
002,29700,352,5.91476,29.0922,-1,14.7889,1,33,88.7517,-1,-1,-1,0,5,85,3600
002,29800,351,5.89349,29.1889,-1,15.4797,1,33,92.418,-1,-1,-1,0,5,83,3600
002,29900,347,5.99485,29.3808,-1,13.1195,1,33,87.442,-1,-1,-1,0,5,90,3600
002,30000,354,6.1037,29.4967,-1,14.15,1,34,92.1322,-1,-1,-1,0,5,94,3600
002,30100,355,6.11103,29.6469,-1,14.2111,1,34,95.8413,-1,-1,-1,0,5,100,3600
002,30200,343,5.99382,29.6942,-1,13.4187,1,34,99.9079,-1,-1,-1,0,5,89,3600
002,30300,333,5.90658,29.7864,-1,14.1617,1,34,93.6685,-1,-1,-1,0,5,80,3600
002,30400,351,6.03331,29.8881,-1,13.4825,1,34,92.1896,-1,-1,-1,0,5,97,3600
002,30500,348,6.03968,29.9456,-1,14.1729,1,33,92.68,-1,-1,-1,0,5,92,3600
002,30600,354,6.03647,30.0356,-1,14.5467,1,34,100.346,-1,-1,-1,0,5,96,3600
002,30700,353,6.04054,30.1386,-1,13.8929,1,34,101.518,-1,-1,-1,0,5,92,3600
002,30800,362,6.0883,30.2447,-1,13.7468,1,34,96.0401,-1,-1,-1,0,5,100,3600
002,30900,362,6.09627,30.3661,-1,15.5942,1,34,104.987,-1,-1,-1,0,5,96,3600
002,31000,365,6.13145,30.4758,-1,15.1121,1,34,100.785,-1,-1,-1,0,5,95,3600
002,31100,369,6.1034,30.4847,-1,15.1388,1,35,102.47,-1,-1,-1,0,5,98,3600
002,31200,370,6.17201,30.5692,-1,14.8801,1,35,104.524,-1,-1,-1,0,5,97,3600
002,31300,364,6.10094,30.6458,-1,13.8977,1,34,88.9817,-1,-1,-1,0,5,93,3600
002,31400,366,6.04218,30.7828,-1,13.5748,1,35,90.7274,-1,-1,-1,0,5,93,3600
002,31500,362,6.09142,30.9042,-1,13.5354,1,34,93.7393,-1,-1,-1,0,5,91,3600
002,31600,371,6.1315,31.0244,-1,15.4483,1,35,110.406,-1,-1,-1,0,5,98,3600
002,31700,367,6.06693,31.1633,-1,14.7527,1,34,98.0327,-1,-1,-1,0,5,90,3600
002,31800,369,6.02893,31.2792,-1,15.1002,1,34,104.508,-1,-1,-1,0,5,91,3600
002,31900,374,6.06947,31.3819,-1,14.3959,1,35,102.868,-1,-1,-1,0,5,96,3600
