rep,Generation,phylogenetic_diversity,diversity,ave_depth,mrca_depth,mean_pairwise_distance,min_pairwise_distance,max_pairwise_distance,variance_pairwise_distance,mean_evolutionary_distinctiveness,min_evolutionary_distinctiveness,max_evolutionary_distinctiveness,variance_evolutionary_distinctiveness,num_roots,num_active_taxa,num_total_orgs
001,15800,5268,8.93489,281.528,-1,214.976,1,382,17226.3,-1,-1,-1,0,7,654,3600
001,15900,5429,8.87536,283.534,-1,215.201,1,389,17953,-1,-1,-1,0,7,653,3600
001,16000,5473,8.93417,285.79,-1,218.168,1,394,18501.1,-1,-1,-1,0,7,672,3600
001,16100,5429,8.79172,287.709,-1,221.331,1,395,18340.5,-1,-1,-1,0,7,611,3600
001,16200,5464,8.84953,289.198,-1,220.861,1,398,19408.9,-1,-1,-1,0,7,647,3600
001,16300,5336,8.80949,291.126,-1,224.674,1,400,19541.4,-1,-1,-1,0,7,639,3600
001,16400,5069,8.88423,293.214,-1,222.858,1,403,20894.2,-1,-1,-1,0,6,646,3600
001,16500,4687,8.81969,295.405,-1,224.852,1,410,21042.3,-1,-1,-1,0,5,622,3600
001,16600,4687,8.81817,296.816,-1,225.736,1,413,21615.7,-1,-1,-1,0,5,633,3600
001,16700,4728,8.87223,298.224,-1,232.274,1,417,21429.5,-1,-1,-1,0,5,656,3600
001,16800,4798,8.82089,299.944,-1,234.144,1,419,21686.8,-1,-1,-1,0,5,623,3600
001,16900,4863,8.83585,301.799,-1,239.13,1,424,21943.6,-1,-1,-1,0,5,640,3600
001,17000,4882,8.83909,303.469,-1,244.76,1,427,22804.5,-1,-1,-1,0,5,635,3600
001,17100,4983,8.94905,305.066,-1,245.9,1,429,23501.7,-1,-1,-1,0,5,672,3600
001,17200,4945,8.8907,306.73,-1,245.754,1,432,23421.4,-1,-1,-1,0,5,671,3600
001,17300,4790,8.85874,308.439,-1,247.897,1,436,24434.5,-1,-1,-1,0,5,644,3600
001,17400,4886,8.85038,310.238,-1,250.254,1,437,24637.2,-1,-1,-1,0,5,654,3600
001,17500,4938,8.88826,311.831,-1,252.18,1,442,24841.1,-1,-1,-1,0,5,656,3600
001,17600,4976,8.93248,313.579,-1,254.192,1,449,24963.2,-1,-1,-1,0,5,672,3600
001,17700,5036,8.85878,315.503,-1,254.153,1,451,25617.1,-1,-1,-1,0,5,639,3600
001,17800,5073,8.90671,317.056,-1,253.693,1,453,26183.7,-1,-1,-1,0,5,658,3600
001,17900,5000,8.89153,318.632,-1,257.094,1,455,26392.8,-1,-1,-1,0,5,670,3600
001,18000,4804,8.87194,320.269,-1,256.669,1,452,26602,-1,-1,-1,0,5,630,3600
001,18100,4849,8.91744,321.769,-1,252.842,1,453,27050.4,-1,-1,-1,0,5,666,3600
001,18200,4862,8.87937,323.368,-1,247.626,1,456,26441.4,-1,-1,-1,0,5,649,3600
001,18300,4987,8.87997,324.943,-1,257.961,1,459,26950.1,-1,-1,-1,0,5,647,3600
001,18400,4800,8.88886,327.068,-1,255.44,1,467,28004.3,-1,-1,-1,0,5,659,3600
001,18500,4916,8.97112,328.814,-1,250.237,1,467,28302.2,-1,-1,-1,0,5,682,3600
001,18600,4876,8.9086,330.707,-1,264.242,1,469,29323.7,-1,-1,-1,0,5,656,3600
001,18700,4838,8.94977,332.711,-1,261.693,1,474,29701.4,-1,-1,-1,0,5,667,3600
001,18800,4812,8.86065,334.71,-1,257.914,1,476,29673.4,-1,-1,-1,0,5,631,3600
001,18900,4829,8.87502,336.566,-1,265.089,1,478,30449.2,-1,-1,-1,0,5,647,3600
001,19000,4810,8.85341,338.047,-1,271.174,1,483,31666.4,-1,-1,-1,0,5,626,3600
001,19100,4837,8.88136,340.099,-1,277.598,1,492,31093.4,-1,-1,-1,0,5,664,3600
001,19200,4942,8.82343,341.788,-1,276.71,1,495,31867,-1,-1,-1,0,5,628,3600
001,19300,4677,8.84725,343.781,-1,280.946,1,496,31993.7,-1,-1,-1,0,4,654,3600
001,19400,4694,8.87901,345.587,-1,288.683,1,500,32174.1,-1,-1,-1,0,4,649,3600
001,19500,4615,8.7446,347.045,-1,293.012,1,504,32415.8,-1,-1,-1,0,4,594,3600
001,19600,4643,8.91589,349.125,-1,294.815,1,508,32802.7,-1,-1,-1,0,4,653,3600
001,19700,4717,8.82235,350.939,-1,299.474,1,514,32946.8,-1,-1,-1,0,4,636,3600
001,19800,4760,8.82449,352.928,-1,303.403,1,519,32800.7,-1,-1,-1,0,4,624,3600
001,19900,4549,8.9036,354.572,-1,306.464,1,520,33741.3,-1,-1,-1,0,3,638,3600
001,20000,4685,8.93405,356.121,-1,311.743,1,527,33807.3,-1,-1,-1,0,3,683,3600
001,20100,4748,8.87356,357.64,-1,313.024,1,529,34320,-1,-1,-1,0,3,651,3600
001,20200,4842,8.87785,359.249,-1,311.439,1,534,35343,-1,-1,-1,0,3,653,3600
001,20300,4869,8.88392,360.81,-1,321.51,1,535,35017.3,-1,-1,-1,0,3,644,3600
001,20400,4861,8.95913,362.409,-1,319.122,1,537,36250.2,-1,-1,-1,0,3,672,3600
001,20500,4851,8.83584,364.201,-1,324.706,1,544,36825,-1,-1,-1,0,3,643,3600
001,20600,4961,8.92053,365.873,-1,322.769,1,546,37461.9,-1,-1,-1,0,3,660,3600
001,20700,4906,8.92053,367.881,-1,332.518,1,549,37460.8,-1,-1,-1,0,3,668,3600
001,20800,5036,8.92604,369.939,-1,332.668,1,554,38307.3,-1,-1,-1,0,3,674,3600
001,20900,4994,8.86753,371.722,-1,330.969,1,557,38261.8,-1,-1,-1,0,3,652,3600
001,21000,4942,8.84202,373.574,-1,336.008,1,563,38614.2,-1,-1,-1,0,3,643,3600
001,21100,4902,8.88009,375.281,-1,339.158,1,566,39056.9,-1,-1,-1,0,3,658,3600
001,21200,5004,8.84845,376.934,-1,340.18,1,572,39216,-1,-1,-1,0,3,647,3600
001,21300,5017,8.90298,378.815,-1,344.557,1,576,39459,-1,-1,-1,0,3,655,3600
001,21400,5068,8.91469,380.437,-1,344.884,1,582,39463.1,-1,-1,-1,0,3,654,3600
001,21500,5124,8.8656,382.152,-1,356.442,1,585,39410.6,-1,-1,-1,0,3,654,3600
001,21600,5096,8.81823,384.132,-1,357.043,1,588,40365.8,-1,-1,-1,0,3,639,3600
001,21700,5172,8.9472,386.102,-1,357.975,1,593,40155.8,-1,-1,-1,0,3,691,3600
001,21800,5112,8.8188,387.559,-1,365.384,1,597,40484.6,-1,-1,-1,0,3,627,3600
001,21900,5140,9.03633,389.149,-1,362.773,1,601,41848.7,-1,-1,-1,0,3,702,3600
001,22000,4992,8.80933,390.86,-1,364.273,1,609,42697.2,-1,-1,-1,0,3,622,3600
001,22100,5076,8.85008,392.713,-1,368.24,1,613,42615,-1,-1,-1,0,3,634,3600
001,22200,5091,8.8545,394.602,-1,364.266,1,615,42543.9,-1,-1,-1,0,3,633,3600
001,22300,5056,8.84988,396.105,-1,369.697,1,619,43888.8,-1,-1,-1,0,3,640,3600
001,22400,5160,8.83803,397.655,-1,369.865,1,621,43897.9,-1,-1,-1,0,3,633,3600
001,22500,5104,8.7771,399.554,-1,372.353,1,627,44535.6,-1,-1,-1,0,3,624,3600
001,22600,5023,8.85468,401.398,-1,377.032,1,625,44575.1,-1,-1,-1,0,3,634,3600
001,22700,5093,8.85414,403.431,-1,375.264,1,628,45046.9,-1,-1,-1,0,3,648,3600
001,22800,5105,8.76506,405.216,-1,378.877,1,631,45735.1,-1,-1,-1,0,3,624,3600
001,22900,5088,8.85787,407.05,-1,386.095,1,635,46780.4,-1,-1,-1,0,3,642,3600
001,23000,5239,8.9146,408.992,-1,379.761,1,640,47572,-1,-1,-1,0,3,660,3600
001,23100,5347,8.9447,411.045,-1,380.335,1,642,47603.8,-1,-1,-1,0,3,664,3600
001,23200,5437,8.85737,412.951,-1,380.597,1,643,48437.6,-1,-1,-1,0,3,643,3600
001,23300,5385,8.84082,414.885,-1,386.628,1,646,48462.7,-1,-1,-1,0,3,633,3600
001,23400,5517,8.94669,416.614,-1,389.39,1,652,50059.6,-1,-1,-1,0,3,668,3600
001,23500,5495,8.84921,418.756,-1,387.313,1,654,51341.9,-1,-1,-1,0,3,655,3600
001,23600,5343,8.87055,420.807,-1,383.467,1,658,52143.7,-1,-1,-1,0,3,651,3600
001,23700,5324,8.91314,422.681,-1,382.204,1,663,52447.4,-1,-1,-1,0,3,658,3600
001,23800,5295,8.82075,424.479,-1,386.673,1,666,52476.7,-1,-1,-1,0,3,642,3600
001,23900,5056,8.87504,426.031,-1,392.852,1,673,53313.3,-1,-1,-1,0,3,663,3600
001,24000,5032,8.78007,427.825,-1,398.608,1,679,53892.9,-1,-1,-1,0,3,637,3600
001,24100,5110,8.8677,429.839,-1,394.687,1,681,53677,-1,-1,-1,0,3,648,3600
001,24200,5238,8.96283,431.383,-1,395.843,1,685,53600.3,-1,-1,-1,0,3,674,3600
001,24300,5326,8.90438,433.145,-1,392.492,1,690,55342.5,-1,-1,-1,0,3,673,3600
001,24400,5312,8.89433,434.774,-1,392.767,1,695,55167.4,-1,-1,-1,0,3,663,3600
001,24500,4974,8.90001,436.651,-1,405.101,1,700,56165.9,-1,-1,-1,0,2,657,3600
001,24600,4974,8.84955,438.512,-1,404.509,1,704,54631.3,-1,-1,-1,0,2,636,3600
001,24700,4973,8.92543,440.375,-1,403.748,1,710,56800.2,-1,-1,-1,0,2,656,3600
001,24800,4992,8.88759,442.19,-1,418.285,1,715,56158.4,-1,-1,-1,0,2,661,3600
001,24900,4966,8.83861,444.026,-1,419.598,1,721,58033.1,-1,-1,-1,0,2,652,3600
001,25000,5053,8.84603,445.557,-1,424.381,1,717,58085.3,-1,-1,-1,0,2,648,3600
001,25100,5111,8.82449,447.55,-1,417.835,1,720,58238.6,-1,-1,-1,0,2,639,3600
